timestamp, latitude, longitude, altitude, horizontalAccuracy, verticalAccuracy
1738923998.423874, 48.19160428652771, 11.62046157003885, 513.5324668884277, 40.0, 546.9301147460938
1738924003.5260491, 48.19160428652771, 11.62046157003885, 513.5324668884277, 40.0, 546.9301147460938
1738924006.023798, 48.191634162263014, 11.620607941560417, 513.5324859619141, 40.0, 546.9301147460938
1738924012.6291862, 48.19160969962918, 11.620687313191782, 513.5324287414551, 40.0, 546.9301147460938
1738924019.228087, 48.1915572904775, 11.620604552251704, 513.5324897766113, 40.0, 546.9301147460938
1738924025.825886, 48.19151677351562, 11.620592843387572, 513.532470703125, 40.0, 546.9301147460938
1738924032.431535, 48.19155696555596, 11.620574611199638, 513.5324897766113, 40.0, 546.9301147460938
1738924039.03317, 48.19159025789508, 11.62055652745525, 513.5325088500977, 40.0, 546.9301147460938
1738924048.305303, 48.19177068308758, 11.62015766837785, 520.2190818786621, 120.52350999131757, 96.0
1738924049.30712, 48.19177357484418, 11.62013713271508, 518.5207176208496, 78.57388871455913, 96.0
1738924050.322836, 48.19177768197673, 11.620117435242626, 520.5506248474121, 57.02925280086796, 64.0
1738924051.319255, 48.19178468086588, 11.620117435242626, 519.1954002380371, 46.72610589602356, 48.0
1738924052.309021, 48.191784680866185, 11.620117435242626, 519.1954002957791, 46.726105896023554, 47.99999999999999
1738924053.3171668, 48.19179109302212, 11.620124308403227, 518.2260399460793, 38.66732395051273, 48.0
1738924054.3229299, 48.19179825954932, 11.620142329495046, 515.0335350632668, 31.585174984280286, 32.0
1738924055.3242507, 48.19180645825374, 11.620126207748358, 519.3274804726243, 25.206736107751926, 23.999999999999837
1738924056.3233285, 48.19181022600184, 11.620121329540742, 519.3096581827849, 20.413961490981112, 23.999999999999826
1738924057.3241637, 48.19181410988877, 11.620123359086747, 516.8985253712162, 17.088304237801168, 15.999999999999922
1738924058.3226447, 48.19181715783863, 11.62012404229411, 517.2131005451083, 14.701635852833904, 15.999999999999924
1738924059.308862, 48.19181955855644, 11.620115028374316, 518.7190819941461, 13.253299068258414, 11.99999999999996
1738924060.323475, 48.191822443314294, 11.620105248345109, 518.1624413700774, 11.506360450495961, 11.999999999999941
1738924061.322154, 48.1918263452989, 11.620102021208446, 517.014980437234, 10.01988249832896, 11.999999999999927
1738924062.3140836, 48.19183002645572, 11.620092997560372, 518.2249413728714, 9.514346766067536, 11.999999999999922
1738924063.323113, 48.19183282038728, 11.620086621877778, 517.0202294560149, 9.898279427106424, 11.99999999999993
1738924064.3179326, 48.19183591357065, 11.620077762056034, 516.7583886450157, 9.182740095064645, 11.999999999999913
1738924065.3219218, 48.191839268267884, 11.620070176170186, 515.9775048587471, 8.991708597793167, 11.999999999999908
1738924066.3111649, 48.19184247083603, 11.62006478285176, 514.9825097406283, 8.566123488234611, 7.999999999999965
1738924067.3102775, 48.19184618776496, 11.620063925638338, 514.159511695616, 6.767775627763732, 7.999999999999943
1738924068.323461, 48.191848793591625, 11.620062278482052, 513.9436913691461, 6.22657926153106, 5.999999999999976
1738924069.3208175, 48.19185118454683, 11.62005775096127, 513.9695702716708, 6.079352796981774, 5.999999999999975
1738924070.3214738, 48.191853509462675, 11.620052059476158, 513.6669579669833, 5.883101152044816, 5.999999999999974
1738924071.3201182, 48.19185694104329, 11.620047135050692, 514.6764794522896, 5.63572702425516, 5.9999999999999725
1738924072.3218312, 48.19186013787415, 11.620036421576863, 515.5054589565843, 5.346636877129093, 5.999999999999963
1738924073.321085, 48.191863400077196, 11.620029744777034, 514.7292138393968, 5.260994848933913, 5.999999999999962
1738924074.3212242, 48.19186624910738, 11.620021682095334, 514.3272362984717, 4.946446521172623, 5.99999999999996
1738924075.307673, 48.191869144170724, 11.62001203058707, 514.3323632506654, 4.66009149759806, 5.99999999999996
1738924076.3211083, 48.191872606065246, 11.62000044059728, 514.2325097443536, 4.551509187555826, 6.001318227752471
1738924077.3091695, 48.19187455547493, 11.619995095877332, 514.3660546289757, 4.497494994912451, 6.002014280503004
1738924078.3212993, 48.191878310953115, 11.619982570188725, 514.2911034878343, 4.493778703945643, 6.002061859636632
1738924079.31902, 48.19188183262709, 11.619971418114007, 513.8987695006654, 4.618880303090927, 6.000438295279016
1738924080.3204374, 48.19188490244923, 11.619956875465595, 514.7815820006654, 4.55966233965113, 6.001212435024684
1738924081.31917, 48.191887999258746, 11.619938963846073, 515.2481347611174, 4.5310643750146085, 6.00158267379424
1738924082.309381, 48.19189114343566, 11.619922666512275, 515.0507470704615, 4.4242936769507635, 6.002944178440642
1738924083.3075447, 48.191894995701055, 11.619906987142176, 515.2362939473242, 4.37648485818684, 4.006879645070767
1738924084.3065033, 48.191898250593894, 11.61989592485083, 514.477871091105, 4.394791192872802, 6.003314597718658
1738924085.3184204, 48.19190076957123, 11.619888834477818, 514.7930565997958, 4.374254567548483, 6.003570972470688
1738924086.3208947, 48.19190469520908, 11.619879161675778, 514.0498925372958, 4.3546354504079865, 6.003814758934778
1738924087.3181024, 48.19190989999319, 11.619862652009367, 514.156582036987, 4.289243027570523, 4.027467719020213
1738924088.3204308, 48.191912343714314, 11.61985174408893, 513.9443017654121, 4.2575337114328935, 4.039935773379636
1738924089.3173287, 48.19191504706672, 11.619843256876687, 514.0747948968783, 4.253984474496608, 4.041323203696655
1738924090.313231, 48.19191799942278, 11.61983141309173, 514.2720605200157, 4.2368298840218035, 4.048006036225693
1738924091.3079093, 48.19192031497057, 11.619819712925997, 514.0088769290596, 4.26062646630164, 4.038725506269694
