timestamp, latitude, longitude, altitude, horizontalAccuracy, verticalAccuracy
1738501665.566628, 48.191072434133474, 11.619324227875415, 0.0, 40.0, -1.0
1738501674.566628, 48.191072434133474, 11.619324227875415, 0.0, 40.0, -1.0
1738501681.8070168, 48.19102185218189, 11.619127083669595, 0.0, 40.0, -1.0
1738501688.403508, 48.1910300223391, 11.61920808480685, 0.0, 40.0, -1.0
1738501695.003458, 48.19104838326544, 11.619204040775434, 0.0, 40.0, -1.0
1738501701.602752, 48.191026527998034, 11.619178956504337, 0.0, 40.0, -1.0
1738501708.2059631, 48.191011594295794, 11.619059185612661, 0.0, 40.0, -1.0
1738501714.806336, 48.190985922689414, 11.61900652193808, 0.0, 40.0, -1.0
1738501721.4046168, 48.19097561428585, 11.618845961705347, 0.0, 40.0, -1.0
1738501728.00777, 48.190957899099836, 11.618846732353845, 0.0, 40.0, -1.0
1738501735.3054461, 48.190944871714734, 11.618820083333972, 0.0, 40.0, -1.0
1738501740.279854, 48.19096769676375, 11.618523197259398, 517.3506736755371, 39.906692261617195, 32.0
1738501741.277198, 48.190967696764055, 11.618523197259398, 517.3506737342104, 39.906692261617195, 31.999999999999996
1738501742.2867935, 48.19096564369478, 11.618491421681439, 518.8614159962162, 39.34524138323446, 31.99999999999991
1738501743.2757158, 48.190943145829074, 11.61845236635388, 525.8782616984099, 24.423669969535457, 23.999999999999865
1738501744.2784276, 48.19091903633042, 11.618412043388505, 527.3443261599168, 19.541988831544668, 15.999999999999948
1738501745.2749887, 48.19089973383139, 11.61837860085508, 527.5201074033976, 16.435203504800437, 15.999999999999913
1738501746.2774613, 48.190886287010116, 11.618347144277214, 527.9373437361792, 15.253789317422164, 15.99999999999989
1738501747.2787256, 48.190878293670046, 11.618321411770962, 527.795009739697, 14.327252474655376, 15.999999999999897
1738501748.2781491, 48.190867175034434, 11.618294738214106, 529.1512109078467, 14.539503628027038, 15.999999999999906
1738501749.2756152, 48.19085496537629, 11.618266320653293, 529.5691796774045, 13.37951122702226, 11.999999999999941
1738501750.2791927, 48.190844838613565, 11.618243569257887, 528.6382714696229, 12.401113918563247, 11.99999999999993
1738501751.276649, 48.19083737450153, 11.618223987580354, 528.5562402177602, 11.572314072429746, 11.99999999999992
1738501752.279859, 48.19083097063163, 11.618206852862855, 528.1960107274354, 10.732855793720175, 11.99999999999991
1738501753.2723038, 48.19082487929093, 11.618189272468198, 528.2176171764731, 10.28769335205693, 11.999999999999902
1738501754.2792454, 48.1908192142309, 11.618170324055521, 529.3413964752108, 10.231056313052184, 11.999999999999897
1738501755.2787995, 48.19081398975151, 11.618154392034667, 529.2923242012039, 10.19372058727333, 11.999999999999906
1738501756.2784314, 48.1908090319278, 11.618140749976297, 528.6861230293289, 9.78649907243603, 11.999999999999902
1738501757.276328, 48.190801995758235, 11.618123987656979, 529.2232324099168, 9.6261691414151, 11.999999999999895
1738501758.2778034, 48.190796541874896, 11.618113594345436, 527.9903222350404, 9.96272155781294, 11.999999999999924
1738501759.2774453, 48.190787580512946, 11.61809065579067, 528.8767969524488, 9.701230395841058, 11.999999999999785
1738501760.2761674, 48.190784203132786, 11.618082882979841, 528.0771142402664, 9.247858207039823, 11.999999999999899
1738501761.2738986, 48.190779186484036, 11.61807214901004, 527.9563867012039, 8.973882857873743, 11.999999999999897
1738501762.2785034, 48.19077579100517, 11.618062936615155, 528.0096093388274, 8.679626283085236, 7.99999999999997
1738501763.285941, 48.19077355675292, 11.618055267324857, 527.2137108920142, 8.552880681904767, 7.999999999999974
1738501764.2780628, 48.190772203974184, 11.618043259240997, 527.2293359134346, 8.7561886424798, 7.9999999999999645
1738501765.275073, 48.19076699143405, 11.61803475891492, 527.3909569941461, 9.383844190553356, 11.999999999999925
1738501766.2786536, 48.190762324993, 11.618022466021454, 527.1980859152973, 9.94415414165422, 11.999999999999911
1738501767.2774782, 48.19075737613167, 11.61801108768602, 527.064296849072, 9.833372263477358, 11.999999999999917
1738501768.277771, 48.19075403782846, 11.617997770052037, 527.0749169727787, 9.385673008698875, 11.999999999999899
1738501769.2686267, 48.19075059129508, 11.617985631224336, 526.7752343574539, 9.502964037778098, 11.999999999999904
1738501770.2755358, 48.190747277073875, 11.617969999713878, 527.6031152242795, 9.412505859395715, 11.999999999999892
1738501771.2775693, 48.19074420729686, 11.617955349820532, 527.1984521411359, 9.299910596944779, 11.999999999999888
1738501772.277083, 48.19074023394809, 11.61793586726677, 527.9999658353627, 9.234798192837049, 11.999999999999856
1738501773.2748575, 48.19073789336493, 11.617918877551736, 527.6933252103627, 9.077892164179358, 11.999999999999854
1738501774.2770233, 48.190738923607334, 11.617904098987871, 526.945644534193, 9.291595923473583, 11.999999999999876
1738501775.2767758, 48.19073900132939, 11.617890935610955, 526.3938867142424, 9.198604941766266, 11.999999999999881
1738501776.2755628, 48.19073545919254, 11.617876175053263, 527.1560937399045, 9.82182938989329, 11.999999999999895
1738501777.2727146, 48.190731595575365, 11.617862684074078, 526.4695703033358, 9.613706307243758, 11.999999999999892
1738501778.2759113, 48.190728087547704, 11.617849385011352, 526.6325341705233, 9.545726630985452, 11.99999999999989
1738501779.2831206, 48.190725309284986, 11.617833470615091, 526.9766503823921, 9.282309655115236, 11.999999999999886
1738501780.2763112, 48.19072091078198, 11.617816761527163, 527.6617089770734, 8.985229117799916, 11.999999999999881
1738501781.2755034, 48.19071810989721, 11.617803052995386, 527.0071679633111, 9.210897511050979, 11.999999999999881
1738501782.275041, 48.190714432311196, 11.617788674175001, 527.5850488245487, 8.96840796263769, 11.99999999999988
