timestamp, frame, x, y, z, qx, qy, qz, qw
1738501681.1109922, 000000, 0.1676258, 0.06402474, -0.24496293, 0.5066583, -0.34821823, -0.50511503, 0.605723
1738501681.127668, 000001, 0.16763207, 0.06388915, -0.24494144, 0.50655526, -0.34777844, -0.5051153, 0.6060614
1738501681.1443439, 000002, 0.16770177, 0.063753165, -0.24496555, 0.5064833, -0.34797204, -0.5050527, 0.6060625
1738501681.1610193, 000003, 0.16851266, 0.06429765, -0.24532002, 0.50652164, -0.34813607, -0.5050004, 0.60597974
1738501681.1776955, 000004, 0.16882835, 0.06442427, -0.2455265, 0.5063083, -0.3476274, -0.505103, 0.6063647
1738501681.1943712, 000005, 0.16904049, 0.06442922, -0.24572739, 0.50574905, -0.34736413, -0.5053181, 0.6068028
1738501681.211047, 000006, 0.1693163, 0.06446398, -0.24589384, 0.5057127, -0.34815642, -0.50536764, 0.6063377
1738501681.2277226, 000007, 0.16961484, 0.064532556, -0.24599907, 0.5058264, -0.34920564, -0.50574124, 0.60532707
1738501681.2443986, 000008, 0.16985099, 0.06455545, -0.24609235, 0.5056317, -0.35003594, -0.5063146, 0.6045304
1738501681.2610743, 000009, 0.17008147, 0.0653681, -0.24568331, 0.5054803, -0.3506718, -0.5067534, 0.60392046
1738501681.2777503, 000010, 0.17015696, 0.06557012, -0.24547824, 0.5056932, -0.35109463, -0.50707805, 0.6032237
1738501681.294426, 000011, 0.17014335, 0.06559079, -0.24527976, 0.5062054, -0.35110196, -0.507261, 0.6026355
1738501681.311102, 000012, 0.1700765, 0.06543108, -0.24516429, 0.50648814, -0.35066378, -0.5074575, 0.6024878
1738501681.3277776, 000013, 0.17005876, 0.06527842, -0.24510476, 0.50655144, -0.35027942, -0.5076447, 0.6025007
1738501681.4111567, 000014, 0.1707551, 0.06489976, -0.24445108, 0.50650966, -0.35292444, -0.50925875, 0.599623
1738501681.4278324, 000015, 0.17073183, 0.06467146, -0.24441868, 0.50677466, -0.3528461, -0.5094394, 0.59929174
1738501681.4445083, 000016, 0.17106786, 0.06559282, -0.2447454, 0.50700605, -0.3526757, -0.50954235, 0.59910864
1738501681.461184, 000017, 0.17112066, 0.06576116, -0.24491203, 0.5071347, -0.35271546, -0.5094701, 0.59903806
1738501681.5112116, 000018, 0.17102158, 0.065542, -0.2452806, 0.5068297, -0.35341513, -0.5092214, 0.5990952
1738501681.5278873, 000019, 0.17104316, 0.06547844, -0.24537182, 0.5068044, -0.35399616, -0.50917065, 0.59881645
1738501681.5445633, 000020, 0.17177731, 0.06596288, -0.2449497, 0.5067711, -0.35488608, -0.5091678, 0.5983202
1738501681.561239, 000021, 0.17210779, 0.0660704, -0.24484956, 0.5067398, -0.3559035, -0.5093176, 0.5976145
1738501681.6112666, 000022, 0.17222525, 0.06576078, -0.24500152, 0.5064875, -0.35595956, -0.50935674, 0.59776163
1738501681.627942, 000023, 0.17216016, 0.06554027, -0.24508753, 0.5064392, -0.35547888, -0.5091746, 0.5982437
1738501681.6446183, 000024, 0.1723237, 0.06572065, -0.2449291, 0.5064598, -0.35504737, -0.50922865, 0.59843636
1738501681.6612937, 000025, 0.17243926, 0.065593325, -0.24489805, 0.5063738, -0.35492772, -0.50949985, 0.5983491
1738501681.7113216, 000026, 0.17251249, 0.06490503, -0.24489844, 0.50681144, -0.35481364, -0.5099902, 0.5976281
1738501681.7279973, 000027, 0.17243065, 0.06466959, -0.2449001, 0.50696635, -0.35465935, -0.5099392, 0.5976319
1738501681.744673, 000028, 0.17246649, 0.06514767, -0.24443692, 0.5070399, -0.35464448, -0.50988764, 0.5976223
1738501681.7613487, 000029, 0.17248893, 0.065197244, -0.24433559, 0.5071769, -0.35489693, -0.50981545, 0.5974177
1738501681.8113766, 000030, 0.17240906, 0.064781114, -0.24448004, 0.50727665, -0.3553775, -0.50975215, 0.5971014
1738501681.828052, 000031, 0.17233305, 0.064615324, -0.24449432, 0.50755703, -0.35535395, -0.50966746, 0.5969494
1738501681.844728, 000032, 0.1726287, 0.06479026, -0.24381837, 0.5077792, -0.3550859, -0.5096614, 0.59692496
1738501681.8614037, 000033, 0.1727156, 0.06476223, -0.2436547, 0.50773585, -0.35471743, -0.5098021, 0.59706086
1738501681.9114313, 000034, 0.17289661, 0.064532354, -0.2439578, 0.5073679, -0.35521585, -0.5100053, 0.5969038
1738501681.928107, 000035, 0.17291136, 0.06443809, -0.2440835, 0.50727403, -0.35536322, -0.5100072, 0.5968942
1738501681.944783, 000036, 0.17310792, 0.06486088, -0.2434136, 0.507292, -0.35525307, -0.5099365, 0.597005
1738501681.9614587, 000037, 0.17312193, 0.064944595, -0.24320102, 0.5074609, -0.35502136, -0.5098697, 0.5970563
1738501682.0114863, 000038, 0.17311417, 0.064736776, -0.24311635, 0.5076682, -0.3542765, -0.51015687, 0.5970773
1738501682.028162, 000039, 0.17314671, 0.06463754, -0.24316877, 0.5075254, -0.35441747, -0.51020485, 0.5970739
1738501682.044838, 000040, 0.1732883, 0.065521285, -0.24231851, 0.5076221, -0.35459358, -0.5101465, 0.59693694
1738501682.0615137, 000041, 0.17330924, 0.06578363, -0.24197164, 0.5078144, -0.35435414, -0.510232, 0.5968425
1738501682.1115413, 000042, 0.1733952, 0.06576713, -0.24177095, 0.507343, -0.35412157, -0.5108832, 0.5968243
1738501682.1448932, 000043, 0.17363933, 0.06625902, -0.24160975, 0.5069084, -0.35501584, -0.5111288, 0.59645194
1738501682.1615689, 000044, 0.1736903, 0.06648468, -0.24148595, 0.50675255, -0.3549036, -0.5112131, 0.59657884
