timestamp, frame, x, y, z, qx, qy, qz, qw
1738232687.6873734, 000000, 0.005198343, 0.008226335, 0.0031747762, -0.30539036, 0.13804366, 0.6504278, -0.6816335
1738232687.7040493, 000001, 0.0052137803, 0.0082469685, 0.0034871725, -0.30541885, 0.13627657, 0.6507029, -0.6817138
1738232687.720725, 000002, 0.005294945, 0.008298002, 0.0037851743, -0.30551344, 0.13449557, 0.6512702, -0.6814834
1738232687.737401, 000003, 0.0051521617, 0.0082787145, 0.004350528, -0.3054342, 0.13351654, 0.6518682, -0.6811395
1738232687.7540767, 000004, 0.005200045, 0.008381965, 0.0045221224, -0.30526564, 0.13358803, 0.65218484, -0.68089795
1738232687.7707527, 000005, 0.005261334, 0.008552312, 0.004550223, -0.30561984, 0.13491835, 0.6519838, -0.68066925
1738232687.7874284, 000006, 0.0052779648, 0.008737684, 0.004634493, -0.30655998, 0.13648649, 0.65138304, -0.68050903
1738232687.8041043, 000007, 0.005230103, 0.008909268, 0.0049114954, -0.30745262, 0.13742642, 0.6509958, -0.68028766
1738232687.82078, 000008, 0.004809725, 0.008885903, 0.0055240896, -0.30789942, 0.13805914, 0.6509457, -0.68000543
1738232687.837456, 000009, 0.0047005983, 0.009005254, 0.005909169, -0.30779743, 0.13902421, 0.6511452, -0.6796638
1738232687.8541317, 000010, 0.004651749, 0.009135649, 0.006178012, -0.30752537, 0.14041492, 0.65120476, -0.679444
1738232687.8708076, 000011, 0.004546315, 0.009242066, 0.0064741713, -0.3073075, 0.1416896, 0.65105313, -0.67942333
1738232687.8874834, 000012, 0.004344298, 0.009325758, 0.0069000516, -0.3074653, 0.14243726, 0.6507349, -0.6795005
1738232687.9041593, 000013, 0.004078061, 0.009354373, 0.007367393, -0.30776754, 0.14243975, 0.65039086, -0.6796924
1738232687.9708626, 000014, 0.0031140212, 0.009030889, 0.008052023, -0.3088892, 0.14259012, 0.64905536, -0.6804282
1738232687.9875383, 000015, 0.0027735424, 0.009040809, 0.008555686, -0.30939803, 0.14287823, 0.64871246, -0.6804637
1738232688.0042143, 000016, 0.0024182792, 0.009036779, 0.009111673, -0.30989966, 0.14298728, 0.6484017, -0.6805087
1738232688.02089, 000017, 0.002075879, 0.009020856, 0.0096918745, -0.31042412, 0.14291154, 0.64812607, -0.68054813
1738232688.0875933, 000018, 0.00071429793, 0.008504654, 0.011894272, -0.31200445, 0.14251721, 0.64821786, -0.67982036
1738232688.1042693, 000019, 0.00053413265, 0.008478892, 0.012398829, -0.31249934, 0.14256309, 0.6483426, -0.6794642
1738232688.120945, 000020, 0.00047044829, 0.008531846, 0.012768109, -0.31256193, 0.14261831, 0.6484004, -0.6793688
1738232688.137621, 000021, 0.00028862944, 0.008511687, 0.013070373, -0.31254464, 0.14259204, 0.64838475, -0.6793972
1738232688.2043242, 000022, -0.0007750583, 0.00806376, 0.014531208, -0.31345555, 0.14265718, 0.64811873, -0.67921764
1738232688.221, 000023, -0.00047099264, 0.007944299, 0.013855398, -0.3137563, 0.14260647, 0.6480544, -0.6791508
1738232688.237676, 000024, -0.0006326046, 0.0077118278, 0.01392623, -0.3142937, 0.1423299, 0.647921, -0.67908764
1738232688.2543516, 000025, -0.0009839669, 0.0074240337, 0.014220116, -0.3147261, 0.14190933, 0.64776933, -0.67912006
1738232688.3043792, 000026, -0.0024869656, 0.0063667037, 0.015322317, -0.31580025, 0.14191772, 0.6469401, -0.6794101
1738232688.321055, 000027, -0.0042002844, 0.0059623495, 0.01722241, -0.31586385, 0.14161658, 0.64682263, -0.6795552
1738232688.3377311, 000028, -0.0053158565, 0.0055491994, 0.018305933, -0.3160549, 0.14119336, 0.6466851, -0.6796853
1738232688.3544068, 000029, -0.0063360156, 0.0051203966, 0.019161213, -0.3161654, 0.14076723, 0.64651716, -0.67988205
1738232688.4044344, 000030, -0.01018845, 0.0035731655, 0.021951716, -0.3167602, 0.14004259, 0.6455004, -0.6807204
1738232688.437786, 000031, -0.011693674, 0.002589291, 0.022738814, -0.31854916, 0.1387556, 0.64411527, -0.68146086
1738232688.4544618, 000032, -0.011381912, 0.0023057032, 0.022207273, -0.31973386, 0.13785402, 0.6434274, -0.6817387
1738232688.4711378, 000033, -0.012674266, 0.0018832572, 0.023009356, -0.32094213, 0.13696294, 0.6428894, -0.6818581
1738232688.537841, 000034, -0.024724847, -0.00052741054, 0.032186415, -0.3218878, 0.13424703, 0.6429121, -0.68193114
1738232688.5545168, 000035, -0.030798975, -0.0018724427, 0.03765522, -0.32197204, 0.13409857, 0.6426566, -0.68216133
1738232688.5711927, 000036, -0.035224274, -0.002595652, 0.04091772, -0.32212606, 0.13440453, 0.6421112, -0.68254185
1738232688.5878685, 000037, -0.039287787, -0.0031661994, 0.04358054, -0.32230458, 0.13495784, 0.64141524, -0.6830026
1738232688.637896, 000038, -0.053389855, -0.005524786, 0.05361233, -0.32151708, 0.13493021, 0.6406728, -0.68407524
1738232688.6545718, 000039, -0.05940957, -0.0068181506, 0.05857702, -0.32137156, 0.13527063, 0.64043385, -0.68430007
1738232688.671248, 000040, -0.06478236, -0.0077609364, 0.06243464, -0.3213706, 0.13564588, 0.639909, -0.6847171
1738232688.6879237, 000041, -0.07015671, -0.008647451, 0.06609723, -0.32132685, 0.13590278, 0.63926023, -0.6852926
1738232688.754627, 000042, -0.09541211, -0.014054204, 0.08418225, -0.32600015, 0.14026836, 0.63452834, -0.686602
1738232688.771303, 000043, -0.10222796, -0.015550847, 0.08944936, -0.32698607, 0.14006566, 0.63355875, -0.6870699
