timestamp, frame, x, y, z, qx, qy, qz, qw
1734348351.3108156, 003620, -96.92992, 0.08460803, 65.78416, 0.6685061, -0.59853727, -0.25351632, 0.36136168
1734348351.4108646, 003621, -97.04153, 0.09832645, 65.70158, 0.6720883, -0.60910314, -0.23104417, 0.3520073
1734348351.4275393, 003622, -97.06043, 0.096573904, 65.68788, 0.67241335, -0.6105368, -0.2292841, 0.3500485
1734348351.4442143, 003623, -97.08043, 0.09340211, 65.67346, 0.67271227, -0.6120989, -0.22806899, 0.34753096
1734348351.460889, 003624, -97.10305, 0.088408366, 65.65733, 0.67263496, -0.61379075, -0.22793259, 0.3447751
1734348351.577613, 003625, -97.24801, 0.047777425, 65.55622, 0.66554224, -0.6207187, -0.23252432, 0.34306598
1734348351.5942879, 003626, -97.26898, 0.04308933, 65.541595, 0.6650168, -0.62190855, -0.23293817, 0.34164652
1734348351.6109629, 003627, -97.28966, 0.039205343, 65.526855, 0.6636734, -0.6232686, -0.233845, 0.34116042
1734348351.6276376, 003628, -97.31033, 0.036118116, 65.51197, 0.66210157, -0.62389964, -0.23430109, 0.34274453
1734348351.7110121, 003629, -97.420044, 0.038778897, 65.438255, 0.65618366, -0.6173733, -0.24501477, 0.35810745
1734348351.7276866, 003630, -97.441055, 0.043182753, 65.424805, 0.65649, -0.6176681, -0.2472233, 0.35551032
1734348351.7443619, 003631, -97.4617, 0.048429936, 65.41198, 0.6554155, -0.61861515, -0.25030792, 0.35368335
1734348351.7610364, 003632, -97.48232, 0.05411179, 65.399704, 0.65457064, -0.6190372, -0.25179213, 0.35345563
1734348351.8777606, 003633, -97.63264, 0.090491235, 65.31894, 0.65924406, -0.6054189, -0.25057244, 0.3688885
1734348351.8944354, 003634, -97.65378, 0.09339599, 65.30787, 0.6595369, -0.60343367, -0.25107417, 0.371269
1734348351.9111104, 003635, -97.67483, 0.09533742, 65.29675, 0.65988207, -0.60169464, -0.25166765, 0.37307194
1734348351.9277852, 003636, -97.69583, 0.09623696, 65.28557, 0.660442, -0.6002245, -0.25221804, 0.3740762
1734348352.0445094, 003637, -97.85107, 0.07372789, 65.20536, 0.6655963, -0.5938441, -0.25730008, 0.37165508
1734348352.0611842, 003638, -97.874886, 0.06789551, 65.19268, 0.66602236, -0.5942157, -0.25805828, 0.3697673
1734348352.0778592, 003639, -97.89774, 0.06264173, 65.180954, 0.6667012, -0.5950334, -0.25874883, 0.36673376
1734348352.094534, 003640, -97.92044, 0.057769228, 65.16943, 0.6678198, -0.5957806, -0.25840005, 0.36371884
1734348352.194583, 003641, -98.0567, 0.043805044, 65.1013, 0.6730451, -0.59022087, -0.26959115, 0.35492277
1734348352.211258, 003642, -98.079285, 0.045247674, 65.09003, 0.6760825, -0.5891643, -0.2703213, 0.35032037
1734348352.2279327, 003643, -98.10142, 0.047822587, 65.077965, 0.6789395, -0.5893034, -0.2677893, 0.34648457
1734348352.2446077, 003644, -98.12369, 0.052296285, 65.063736, 0.6795516, -0.59071, -0.26469278, 0.34526664
1734348352.3613315, 003645, -98.26109, 0.08846634, 64.97011, 0.6799153, -0.6026141, -0.24833648, 0.3360066
1734348352.3780065, 003646, -98.27916, 0.09251504, 64.956604, 0.6797658, -0.60333234, -0.2452219, 0.33730504
1734348352.3946815, 003647, -98.29689, 0.0960182, 64.94333, 0.679956, -0.60419166, -0.24193208, 0.3377589
1734348352.4113562, 003648, -98.31466, 0.0988319, 64.93008, 0.68072325, -0.60490954, -0.23870754, 0.33722246
1734348352.5114055, 003649, -98.42626, 0.095899284, 64.84253, 0.6751757, -0.61784106, -0.22415516, 0.3349097
1734348352.5280802, 003650, -98.44503, 0.09244359, 64.82746, 0.67309284, -0.62049466, -0.22283532, 0.3350773
1734348352.5447552, 003651, -98.46521, 0.088343576, 64.81084, 0.6715863, -0.6226229, -0.22261228, 0.33429974
1734348352.5947797, 003652, -98.52541, 0.073584676, 64.76311, 0.6690799, -0.62696815, -0.223189, 0.33080155
1734348352.7115037, 003653, -98.6718, 0.05070249, 64.65316, 0.66288215, -0.6286186, -0.22765909, 0.33704183
1734348352.7448535, 003654, -98.716965, 0.052419946, 64.62458, 0.66010404, -0.62328154, -0.23793566, 0.34520924
1734348352.7615285, 003655, -98.73974, 0.05516012, 64.61072, 0.66144514, -0.6208573, -0.24021055, 0.34543526
1734348352.7782035, 003656, -98.76218, 0.059148088, 64.59738, 0.66280323, -0.61989444, -0.24265006, 0.34284648
1734348352.8782525, 003657, -98.893456, 0.092096016, 64.52437, 0.6592147, -0.6162726, -0.25291193, 0.34882605
1734348352.8949273, 003658, -98.9148, 0.09721516, 64.51324, 0.6588557, -0.6153514, -0.25310552, 0.35098365
1734348352.9116023, 003659, -98.93604, 0.10172215, 64.50219, 0.6583787, -0.6146197, -0.25324956, 0.35305074
1734348352.928277, 003660, -98.95764, 0.1026171, 64.49282, 0.6576565, -0.6137175, -0.25381133, 0.35555393
1734348353.0116515, 003661, -99.643456, 0.10394411, 63.541164, 0.6558739, -0.60882324, -0.25746688, 0.36451942
1734348353.0283263, 003662, -99.66524, 0.10131271, 63.53037, 0.65646034, -0.60769075, -0.2583575, 0.3647234
1734348353.0450013, 003663, -99.688, 0.09725401, 63.520206, 0.65690476, -0.6067664, -0.25893155, 0.36505514
1734348353.061676, 003664, -99.71102, 0.092496246, 63.509987, 0.6570212, -0.6061627, -0.2591633, 0.3656832
1734348353.1950748, 003665, -99.89514, 0.059609845, 63.423702, 0.66358995, -0.60250854, -0.26318645, 0.35688195
1734348353.21175, 003666, -99.91845, 0.05758589, 63.412872, 0.66523033, -0.6012922, -0.26406932, 0.3552235
1734348353.2284245, 003667, -99.9442, 0.057418678, 63.39995, 0.66766286, -0.60003066, -0.2633125, 0.35334983
1734348353.2450995, 003668, -99.96857, 0.057664525, 63.388107, 0.670418, -0.5988492, -0.26144993, 0.35151577
1734348353.3618236, 003669, -100.12106, 0.08207328, 63.299343, 0.6773979, -0.60321707, -0.24463996, 0.34265524
1734348353.3784986, 003670, -100.140564, 0.08690315, 63.286167, 0.6783432, -0.6040743, -0.24000777, 0.3425507
1734348353.3951733, 003671, -100.15906, 0.091518626, 63.273544, 0.6780325, -0.6045018, -0.23709239, 0.34443685
1734348353.4118483, 003672, -100.177055, 0.095818624, 63.26125, 0.67760706, -0.60478354, -0.2352052, 0.34606946
1734348353.5118978, 003673, -100.28877, 0.10451459, 63.18312, 0.6767249, -0.61246943, -0.22340368, 0.3420751
1734348353.5285723, 003674, -100.31046, 0.10212142, 63.16798, 0.6755029, -0.6140736, -0.2226343, 0.34211603
1734348353.5452473, 003675, -100.33002, 0.099360056, 63.154057, 0.67419153, -0.615792, -0.2222552, 0.3418604
1734348353.561922, 003676, -100.349075, 0.095868155, 63.14035, 0.6728136, -0.6173306, -0.22216426, 0.34185943
1734348353.6786463, 003677, -100.48769, 0.062858, 63.036392, 0.6634268, -0.6257853, -0.22853516, 0.3406307
1734348353.695321, 003678, -100.50811, 0.058487628, 63.021294, 0.6625794, -0.6264375, -0.23099238, 0.3394218
1734348353.711996, 003679, -100.528755, 0.054540705, 63.00594, 0.66178393, -0.6272244, -0.23212062, 0.3387503
1734348353.7286708, 003680, -100.553566, 0.05079337, 62.988552, 0.66126525, -0.6281121, -0.23150432, 0.3385399
1734348353.845395, 003681, -100.71001, 0.051389117, 62.882496, 0.6571576, -0.62083805, -0.2422592, 0.35215697
1734348353.8620698, 003682, -100.73385, 0.05526792, 62.867645, 0.656561, -0.6204822, -0.24552874, 0.3516321
1734348353.8787448, 003683, -100.756996, 0.05906866, 62.853565, 0.6565072, -0.6193565, -0.24550344, 0.35372874
1734348353.8954194, 003684, -100.78034, 0.06278129, 62.83976, 0.65737027, -0.6166937, -0.24256419, 0.35876983
1734348353.978794, 003685, -100.89868, 0.079361364, 62.778053, 0.6645103, -0.59731245, -0.23903051, 0.38014254
1734348353.9954689, 003686, -100.921524, 0.08123939, 62.766582, 0.66723907, -0.5935528, -0.23929773, 0.38108215
1734348354.0121439, 003687, -100.94413, 0.08227132, 62.754673, 0.669038, -0.5905284, -0.23904873, 0.38277948
1734348354.0288186, 003688, -100.96651, 0.082451046, 62.742268, 0.66902804, -0.58864695, -0.23883525, 0.3858159
1734348354.1455429, 003689, -101.120735, 0.06499226, 62.657837, 0.664578, -0.5899245, -0.2437422, 0.38847777
1734348354.1622176, 003690, -101.14261, 0.061638262, 62.647316, 0.66451865, -0.59146553, -0.24610752, 0.38472676
1734348354.1788926, 003691, -101.165344, 0.058385897, 62.635963, 0.66466963, -0.5926665, -0.24816793, 0.3812788
1734348354.1955674, 003692, -101.18856, 0.05541245, 62.624146, 0.6648388, -0.59370804, -0.2488617, 0.37890366
1734348354.3122916, 003693, -101.349205, 0.051075008, 62.54553, 0.6667803, -0.59196675, -0.2692104, 0.36401248
1734348354.3289664, 003694, -101.37162, 0.053658027, 62.533123, 0.66782, -0.5915562, -0.26732022, 0.36416712
1734348354.3456414, 003695, -101.393585, 0.056987006, 62.52031, 0.667532, -0.59200656, -0.26611885, 0.3648425
1734348354.3623161, 003696, -101.41493, 0.06106281, 62.507496, 0.66571605, -0.5937597, -0.26671308, 0.36487764
1734348354.4790404, 003697, -101.55767, 0.093860075, 62.415962, 0.666331, -0.6009876, -0.24395351, 0.36783645
1734348354.495715, 003698, -101.57657, 0.09735347, 62.40349, 0.66656566, -0.60201865, -0.24378961, 0.36582863
1734348354.5123901, 003699, -101.59557, 0.09993914, 62.390957, 0.66727704, -0.603482, -0.24363326, 0.3622067
1734348354.529065, 003700, -101.6149, 0.10139038, 62.378048, 0.6681036, -0.6047154, -0.24287991, 0.3591187
1734348354.6124394, 003701, -101.71833, 0.08947894, 62.30527, 0.6643992, -0.6111655, -0.23668987, 0.35920516
1734348354.645789, 003702, -101.76041, 0.079272866, 62.273872, 0.66396356, -0.6134419, -0.2354484, 0.35693923
1734348354.6624637, 003703, -101.78187, 0.07298908, 62.258247, 0.66384155, -0.61374706, -0.23466375, 0.35715824
1734348354.679139, 003704, -101.803635, 0.06654826, 62.242317, 0.6630872, -0.6141468, -0.2338696, 0.35839105
1734348354.7791882, 003705, -101.93713, 0.04179727, 62.145348, 0.65885323, -0.61789644, -0.23649299, 0.35803297
1734348354.795863, 003706, -101.95961, 0.04074845, 62.129253, 0.6577611, -0.61780787, -0.23786035, 0.35928568
1734348354.812538, 003707, -101.98243, 0.041010287, 62.11318, 0.65570647, -0.6166981, -0.24123488, 0.36268207
1734348354.8292127, 003708, -102.00565, 0.042576704, 62.097046, 0.65426904, -0.6153733, -0.24339814, 0.36606696
1734348354.945937, 003709, -102.16917, 0.07601558, 61.991245, 0.6520913, -0.61866415, -0.24462785, 0.36357784
1734348354.9626117, 003710, -102.193726, 0.08107057, 61.977688, 0.6525225, -0.6176506, -0.24250022, 0.365945
1734348354.9792867, 003711, -102.217606, 0.08576679, 61.964333, 0.6524841, -0.61657333, -0.24133153, 0.3685933
1734348354.9959614, 003712, -102.24121, 0.08982866, 61.951122, 0.65206736, -0.61561507, -0.2404603, 0.37149048
1734348355.0960107, 003713, -102.3868, 0.096093774, 61.871895, 0.6526857, -0.60879666, -0.23735054, 0.38344857
1734348355.1126857, 003714, -102.41091, 0.09349994, 61.85971, 0.65295, -0.60784066, -0.23927353, 0.38331997
1734348355.1293604, 003715, -102.43515, 0.09008272, 61.84768, 0.653384, -0.60708374, -0.2414775, 0.3823969
1734348355.1460354, 003716, -102.4609, 0.085773505, 61.83435, 0.6538568, -0.6064328, -0.24318326, 0.3815396
1734348355.2627594, 003717, -102.63456, 0.05745483, 61.747147, 0.66077155, -0.60708463, -0.24571417, 0.3666793
1734348355.2794344, 003718, -102.658424, 0.055591796, 61.73519, 0.6617809, -0.6067341, -0.2484425, 0.36358795
1734348355.2961092, 003719, -102.68215, 0.054698054, 61.722954, 0.6635975, -0.6061881, -0.24998827, 0.3601114
1734348355.3127842, 003720, -102.70569, 0.05486596, 61.710346, 0.6658356, -0.6060939, -0.24947394, 0.35647714
1734348355.4128335, 003721, -102.8357, 0.07650513, 61.630436, 0.670016, -0.6126987, -0.24394652, 0.34083572
1734348355.4295082, 003722, -102.85805, 0.08202784, 61.61542, 0.67278904, -0.61410743, -0.23657241, 0.33802444
1734348355.4461834, 003723, -102.878006, 0.087316215, 61.599976, 0.67337996, -0.6145204, -0.2298748, 0.3407075
1734348355.4628582, 003724, -102.896805, 0.09241158, 61.58432, 0.6725152, -0.6145584, -0.22429988, 0.3460214
1734348355.596257, 003725, -103.03834, 0.112994164, 61.45981, 0.6672997, -0.62231004, -0.20368107, 0.35490215
1734348355.612932, 003726, -103.05579, 0.11139032, 61.443848, 0.66537607, -0.6235977, -0.20382635, 0.35616773
1734348355.6296067, 003727, -103.0731, 0.109004915, 61.427963, 0.6637562, -0.62513405, -0.20501885, 0.35581225
1734348355.646282, 003728, -103.08958, 0.10604776, 61.41217, 0.6623889, -0.6269271, -0.20662087, 0.35427558
1734348355.746331, 003729, -103.19235, 0.080762096, 61.310974, 0.6552668, -0.63476783, -0.21469764, 0.348712
1734348355.7630057, 003730, -103.2091, 0.07672225, 61.29399, 0.6543159, -0.6361189, -0.21685614, 0.34669438
1734348355.779681, 003731, -103.22604, 0.07365416, 61.27694, 0.6533832, -0.6370292, -0.21969269, 0.3449917
1734348355.7963557, 003732, -103.24318, 0.0714022, 61.259853, 0.65225935, -0.6371286, -0.2232705, 0.3446379
1734348355.8964052, 003733, -103.34998, 0.080774784, 61.156696, 0.65136904, -0.6307461, -0.23722684, 0.34871355
1734348355.9130797, 003734, -103.36719, 0.08548801, 61.1401, 0.6512881, -0.6310955, -0.23736186, 0.34814024
1734348355.929755, 003735, -103.38446, 0.09057072, 61.123592, 0.6518462, -0.6309188, -0.23488784, 0.34909263
1734348355.9464297, 003736, -103.402306, 0.09582757, 61.10738, 0.65234745, -0.63023, -0.23158573, 0.35159785
1734348356.063154, 003737, -103.518684, 0.1289817, 61.00586, 0.6520256, -0.6241512, -0.2302962, 0.3636779
1734348356.0798287, 003738, -103.53531, 0.13116527, 60.99121, 0.6521971, -0.6238557, -0.2294725, 0.36439732
1734348356.0965037, 003739, -103.55182, 0.1325691, 60.976234, 0.6520811, -0.6237518, -0.2288772, 0.36515626
1734348356.1131785, 003740, -103.56829, 0.1330962, 60.961224, 0.65193313, -0.6237539, -0.22878328, 0.36547562
1734348356.2132277, 003741, -103.67273, 0.120477915, 60.87241, 0.6529722, -0.62726223, -0.2349646, 0.35349846
1734348356.2299027, 003742, -103.68957, 0.11753348, 60.85777, 0.653714, -0.6283579, -0.2363087, 0.34926012
1734348356.2465775, 003743, -103.70721, 0.11382912, 60.842625, 0.6546052, -0.6295502, -0.2364142, 0.34535044
1734348356.2632525, 003744, -103.724846, 0.110190116, 60.82729, 0.6556335, -0.63079834, -0.23528956, 0.3418727
1734348356.3799765, 003745, -103.8429, 0.10478105, 60.72773, 0.668296, -0.6286881, -0.23347633, 0.32190144
1734348356.3966517, 003746, -103.8593, 0.10773367, 60.713127, 0.6699523, -0.6279102, -0.2314878, 0.32141283
1734348356.4133263, 003747, -103.87459, 0.111752674, 60.698864, 0.66879374, -0.6282497, -0.23411943, 0.32125595
1734348356.4300013, 003748, -103.88903, 0.11650152, 60.685028, 0.6676489, -0.62932825, -0.23815054, 0.31855178
1734348356.5467255, 003749, -103.97953, 0.15109396, 60.58482, 0.66954476, -0.6332954, -0.22881158, 0.31351557
1734348356.5634005, 003750, -103.99231, 0.15526815, 60.57041, 0.6703882, -0.6337437, -0.22718906, 0.31198335
1734348356.5800753, 003751, -104.00483, 0.15851746, 60.55572, 0.6706577, -0.6344394, -0.22612242, 0.31076294
1734348356.5967503, 003752, -104.017395, 0.16079569, 60.540657, 0.66994405, -0.6351466, -0.22548614, 0.3113191
