timestamp, latitude, longitude, altitude, horizontalAccuracy, verticalAccuracy
1738235031.384557, 48.162505290082116, 11.582067960771166, 503.9713478088379, 40.0, 39.48544692993164
1738235035.753272, 48.162505290082116, 11.582067960771166, 503.9713478088379, 40.0, 39.48544692993164
1738235035.7857652, 48.1625075316153, 11.582051512869334, 503.9713478088379, 40.0, 39.48544692993164
1738235035.7857652, 48.16250702301305, 11.582056471550654, 503.9713478088379, 40.0, 39.48544692993164
1738235041.434896, 48.162494318670205, 11.582199269481684, 503.9712371826172, 40.0, 39.48544692993164
1738235046.197165, 48.16254680049435, 11.582012381415424, 545.4707908630371, 21.893121418557985, 24.0
1738235047.196805, 48.16264499449, 11.582145318399725, 533.1822166442871, 17.93441922977394, 16.0
1738235048.197005, 48.162679653659616, 11.582126794393716, 532.7178611755371, 18.716083563064288, 16.0
1738235049.197037, 48.16267403778449, 11.582102989788709, 535.8565330505371, 18.720016152238735, 16.0
1738235050.19685, 48.16265698061154, 11.582082957040129, 537.4605369567871, 18.498780195754833, 16.0
1738235051.19568, 48.16265677106396, 11.582048004503903, 541.1473045349121, 18.637106677464793, 16.0
1738235052.196693, 48.16263032615945, 11.582020595680532, 543.2124900817871, 19.000238083496864, 16.0
1738235053.191682, 48.162623117722724, 11.581992264847813, 544.4368553161621, 18.426796622891278, 16.0
1738235054.1954877, 48.162618163286176, 11.581979558416913, 544.4368554679677, 18.426796622891345, 15.99999999999992
1738235055.19601, 48.162622582165724, 11.581973583158366, 542.1499902093783, 18.058567562956103, 15.999999999999934
1738235056.1960316, 48.162619171572366, 11.581960737561428, 540.78866210673, 17.888638216279805, 12.00000000000002
1738235057.1941376, 48.162621854479106, 11.58195010150323, 540.6112939203158, 17.317966197772346, 12.000000000000005
1738235058.1983113, 48.16261768912289, 11.58193432817743, 540.4998438218608, 16.6507039267588, 11.99999999999999
1738235059.1942298, 48.162616383991384, 11.58192639324086, 538.0818750681356, 16.623391135423606, 11.999999999999988
1738235060.1963527, 48.16261352290429, 11.581919041027438, 536.8575098365545, 16.392130827267312, 11.99999999999998
1738235061.1890116, 48.16262110482163, 11.581910458584277, 536.7080957368016, 16.069739977414887, 11.999999999999977
1738235062.1942973, 48.162630311297875, 11.581908878121848, 536.6917382515967, 15.94180155795587, 11.999999999999986
1738235063.1965203, 48.162646263392006, 11.581914775763394, 532.9991112584248, 15.915429532595702, 11.999999999999995
1738235064.1955662, 48.16265580714539, 11.58192629926985, 530.7630272498354, 15.904726613437655, 12.0
1738235065.1949096, 48.162672909645636, 11.58193107695466, 530.6770897740498, 15.824322011342689, 11.999999999999993
1738235066.2011395, 48.162685382206, 11.581923825813218, 531.0498925158754, 15.89274114164309, 8.483331623466494
1738235067.1955602, 48.16269785953077, 11.581911446752702, 531.2454491937533, 15.882395937222778, 8.489792785191517
1738235068.1942873, 48.16270896675729, 11.581903434908199, 530.3033105228096, 15.885741291942708, 8.487704672912765
1738235069.1883936, 48.162718018072994, 11.581893001405213, 530.586513645947, 15.991519978554756, 8.421178072425965
1738235070.1946297, 48.16272557011906, 11.58188246971721, 531.7710839547217, 16.387537922491134, 8.235529999257052
1738235071.1953251, 48.16273269688609, 11.581868008280455, 531.7566796671599, 16.765368546788103, 8.130638922355871
1738235072.1950574, 48.16274297160346, 11.581850431433496, 532.6693994235247, 16.635501008043146, 8.16711472609887
1738235073.1937032, 48.16274914648629, 11.58183439821396, 532.4019433697686, 16.827768384492735, 8.11295415444426
1738235074.1936746, 48.16276152787246, 11.581822190578484, 532.2293359460309, 16.629047790270675, 8.168916531472208
1738235075.194305, 48.16277657431578, 11.581804945550864, 532.5697900634259, 16.885870348186245, 8.096394062291283
1738235076.1933212, 48.162792528769096, 11.581790946932653, 532.5491601983085, 17.548504061700438, 8.00000000000024
1738235077.1901574, 48.162806848274506, 11.581778411378949, 533.1680566743016, 17.14950392865689, 12.000000000000005
1738235078.194512, 48.16281709031459, 11.581769226051414, 532.5391504270956, 16.664120593863284, 8.159118622232256
1738235079.1941764, 48.162822834048065, 11.58176345567943, 532.8995019448921, 16.811797797206502, 8.117494453011041
1738235080.1926858, 48.16282719792473, 11.58176167960153, 532.2370263198391, 16.090223950771588, 8.358222803104592
1738235081.193593, 48.162832125571185, 11.58175485704444, 531.8255272964016, 15.948802054686597, 8.448163037043713
1738235082.193242, 48.16282969180613, 11.581739906450203, 531.8277245825157, 15.917719290445694, 8.467697140384631
1738235083.1931458, 48.16282374710083, 11.581717472106272, 532.4236718844622, 15.769665444707954, 8.559613372174546
1738235084.193579, 48.162820562624965, 11.581693943611759, 533.3467675894499, 15.693715155659218, 8.606054965464555
1738235085.1870985, 48.16281993389054, 11.58167158920856, 533.9538232516497, 16.107420363589704, 7.745944293594601
1738235086.192546, 48.1628172343481, 11.581646840047775, 535.1875879243016, 15.983441551834924, 7.831151319519181
1738235087.1922026, 48.162812710511695, 11.581622771230009, 535.7793847909197, 15.613027325290727, 8.654877117992221
1738235088.1928873, 48.16280683684226, 11.581596755219818, 536.4864160493016, 15.670920599143857, 8.619901320252163
1738235089.1984022, 48.16280113961649, 11.58157549978518, 536.526943385601, 15.745549255736469, 8.574412027128622
1738235090.192969, 48.162794930554576, 11.5815596154526, 537.275478486903, 15.651789362154906, 8.631489512641577
1738235091.1925697, 48.162790346591926, 11.581536976583012, 537.8370019290596, 15.560081748054643, 8.686628283677022
1738235092.1931872, 48.162785496142696, 11.581514841896212, 539.374111304991, 15.960554304113263, 7.846709483602693
